Species,LATITUDE,LONGITUDE
Sturnira oporaphilum,-0.1622,-77.65160833
Sturnira oporaphilum,-0.098333333,-77.57444444
Sturnira oporaphilum,-1.613,-75.96599722
Sturnira oporaphilum,-1.533333333,-75.95
Sturnira oporaphilum,-1.466666667,-78.11861111
Sturnira oporaphilum,-0.45,-78.85666667
Sturnira oporaphilum,-0.4,-78.55
Sturnira oporaphilum,-0.25,-78.73333333
Sturnira oporaphilum,-0.233333333,-78.76666667
Sturnira oporaphilum,-0.216666667,-78.75
Sturnira oporaphilum,-0.06,-78.785
Sturnira oporaphilum,-0.051152778,-78.64506944
Sturnira oporaphilum,-0.048333333,-78.7725
Sturnira oporaphilum,0,-78.66666667
Sturnira oporaphilum,0.034416667,-78.79280833
Sturnira oporaphilum,0.083333333,-79.03333333
Sturnira oporaphilum,0.11,-78.62
Sturnira oporaphilum,0.125,-78.62666667
Sturnira oporaphilum,0.133333333,-78.75
Sturnira oporaphilum,0.216666667,-78.76666667
Sturnira oporaphilum,-0.256944444,-79.15694444
Sturnira oporaphilum,-0.241666667,-78.80833333
Sturnira oporaphilum,-0.083333333,-77.58333333
Sturnira oporaphilum,-1.445833333,-78.22055556
Sturnira oporaphilum,-1.433333333,-78.25
Sturnira oporaphilum,-4.604,-78.80733056
Sturnira oporaphilum,-4.283333333,-78.63333333
Sturnira oporaphilum,-4.090555556,-78.9575
Sturnira oporaphilum,-4.033333333,-79.01666667
Sturnira oporaphilum,-3.966666667,-78.83333333
Sturnira oporaphilum,-3.914352778,-78.49168056
Sturnira oporaphilum,-3.889538889,-78.51472778
Sturnira oporaphilum,-3.838333333,-78.52833333
Sturnira oporaphilum,-3.802830556,-78.59671944
Sturnira oporaphilum,-3.775997222,-78.495
Sturnira oporaphilum,-3.764444444,-78.505
Sturnira oporaphilum,-3.755691667,-78.50027778
Sturnira oporaphilum,-3.751386111,-78.55583333
Sturnira perla,0.5333,-79.2833
Sturnira perla,0.883333333,-79.16666667
Sturnira perla,0.887222222,-78.84388889
Sturnira perla,1.1,-78.98333333
Sturnira perla,0.07,-79.026
Sturnira perla,0.133333333,-79.5
Sturnira tildae,0.814722222,-80.04611111
Sturnira tildae,-1.483333333,-79.88333333
Sturnira tildae,-4.25,-79.16666667
Sturnira tildae,-4.228333333,-79.25027778
Sturnira tildae,-3.483333333,-78.23333333
Sturnira tildae,-0.933,-77.90399722
Sturnira tildae,-0.883333333,-77.58333333
Sturnira tildae,-0.133333333,-77.18333333
Sturnira tildae,-1.098611111,-75.64944444
Sturnira tildae,-0.833333333,-76.33333333
Sturnira tildae,-0.75,-76.76666667
Sturnira tildae,-0.7,-77.33333333
Sturnira tildae,-0.7,-77.43333333
Sturnira tildae,-0.626944444,-76.37361111
Sturnira tildae,-0.56,-75.49
Sturnira tildae,-0.416666667,-76.63333333
Sturnira tildae,-1.8025,-76.78444444
Sturnira tildae,-1.474444444,-77.65055556
Sturnira tildae,-1.131666667,-76.94083333
Sturnira tildae,-1.1167,-76.95
Sturnira tildae,0.216666667,-78.76666667
Sturnira tildae,-0.4,-76.63333333
Sturnira tildae,-0.183333333,-76.25
Sturnira tildae,0.05,-76.96666667
Sturnira tildae,0.057416667,-77.08086667
Tadarida brasiliensis,-0.383333333,-78.96666667
Tadarida brasiliensis,0.516666667,-77.86666667
Tadarida brasiliensis,0.816666667,-77.66666667
Tadarida brasiliensis,-0.583333333,-77.86666667
Tadarida brasiliensis,-0.55,-77.83333333
Tadarida brasiliensis,-1.466666667,-78.11861111
Tadarida brasiliensis,-0.416666667,-78.53333333
Tadarida brasiliensis,-0.083333333,-77.58333333
Thyroptera discifera,-0.2488,-79.0667
Thyroptera discifera,-0.1921,-79.199066
Thyroptera lavali,-0.683333333,-76.43333333
Thyroptera tricolor,0.933813889,-78.18833333
Thyroptera tricolor,0.756666667,-78.28833333
Thyroptera tricolor,-0.661527778,-79.42408333
Thyroptera tricolor,-2.716666667,-78.31666667
Thyroptera tricolor,-0.46,-77.88833333
Thyroptera tricolor,-0.983333333,-76.21666667
Thyroptera tricolor,-0.916666667,-75.75
Thyroptera tricolor,-0.657,-76.454
Thyroptera tricolor,-0.633333333,-77.41666667
Thyroptera tricolor,-0.633333333,-76.45
Thyroptera tricolor,-0.103529,-76.17853018
Thyroptera tricolor,-1.5,-77.45
Thyroptera tricolor,-0.316305556,-78.94919444
Thyroptera tricolor,-0.251388889,-79.15
Thyroptera tricolor,-1.4,-78.41666667
Thyroptera tricolor,-4.166666667,-78.71666667
Thyroptera tricolor,-3.754444444,-78.524275
Thyroptera tricolor,-3.635555556,-78.38944444
Tonatia saurophila,0.350555556,-79.70888889
Tonatia saurophila,0.517777778,-79.34138889
Tonatia saurophila,0.681388889,-78.94611111
Tonatia saurophila,0.9,-78.55
Tonatia saurophila,1.072583333,-78.7115
Tonatia saurophila,1.093555556,-78.70597222
Tonatia saurophila,1.232,-78.76602778
Tonatia saurophila,1.270277778,-78.80305556
Tonatia saurophila,1.346,-78.71666944
Tonatia saurophila,0.190319444,-78.8985
Tonatia saurophila,0.251319444,-78.76336111
Tonatia saurophila,-3.062416667,-77.94585833
Tonatia saurophila,-0.718333333,-77.61166667
Tonatia saurophila,-0.716666667,-77.53333333
Tonatia saurophila,-0.933333333,-75.95
Tonatia saurophila,-0.900555556,-75.59944444
Tonatia saurophila,-0.869722222,-75.90694444
Tonatia saurophila,-0.865555556,-75.92444444
Tonatia saurophila,-0.833333333,-76.33333333
Tonatia saurophila,-0.8,-76.4
Tonatia saurophila,-0.783333333,-76.43333333
Tonatia saurophila,-0.7,-77.33333333
Tonatia saurophila,-0.683333333,-76.43333333
Tonatia saurophila,-0.657,-76.454
Tonatia saurophila,-0.643611111,-75.90927778
Tonatia saurophila,-0.633333333,-76.45
Tonatia saurophila,-0.623611111,-77.35833333
Tonatia saurophila,-0.615436111,-75.88103056
Tonatia saurophila,-0.483333333,-76.35
Tonatia saurophila,-0.312222222,-77.16805556
Tonatia saurophila,-0.416983,-76.09700062
Tonatia saurophila,-0.4,-76.63333333
Tonatia saurophila,-0.4,-75.63333333
Tonatia saurophila,-0.116666667,-75.6
Tonatia saurophila,0.057416667,-77.08086667
Trachops cirrhosus,1.1861,-78.66713333
Trachops cirrhosus,-0.313183333,-78.9675
Trachops cirrhosus,0.611613889,-80.02065556
Trachops cirrhosus,0.716666667,-78.91888889
Trachops cirrhosus,1.036666667,-78.77361111
Trachops cirrhosus,1.072583333,-78.7115
Trachops cirrhosus,1.201111111,-78.56166667
Trachops cirrhosus,1.232,-78.76602778
Trachops cirrhosus,1.258611111,-78.78083333
Trachops cirrhosus,-0.5864,-79.36666667
Trachops cirrhosus,-1.616666667,-80.7
Trachops cirrhosus,-1.910428,-77.83316203
Trachops cirrhosus,-0.866666667,-77.8
Trachops cirrhosus,-0.716383,-77.79999709
Trachops cirrhosus,-1.033333333,-76.15
Trachops cirrhosus,-1.004997222,-75.88233056
Trachops cirrhosus,-0.869722222,-75.90694444
Trachops cirrhosus,-0.865555556,-75.92444444
Trachops cirrhosus,-0.816666667,-76.35
Trachops cirrhosus,-0.8,-76.4
Trachops cirrhosus,-0.783333333,-76.43333333
Trachops cirrhosus,-0.684405556,-75.92283333
Trachops cirrhosus,-0.683333333,-76.43333333
Trachops cirrhosus,-0.666666667,-76.4
Trachops cirrhosus,-0.665413,-75.96161894
Trachops cirrhosus,-0.65,-76.45
Trachops cirrhosus,-0.648330556,-75.91361944
Trachops cirrhosus,-0.623611111,-77.35833333
Trachops cirrhosus,-0.623012,-76.50573337
Trachops cirrhosus,-0.621948,-76.49386497
Trachops cirrhosus,-0.595263889,-76.051625
Trachops cirrhosus,-0.56,-75.49
Trachops cirrhosus,-0.476666667,-75.865
Trachops cirrhosus,-1.390277778,-77.41527778
Trachops cirrhosus,-1.383333333,-77.38333333
Trachops cirrhosus,0.090411111,-78.77366111
Trachops cirrhosus,-0.416983,-76.09700062
Trachops cirrhosus,-0.4,-76.63333333
Trachops cirrhosus,-0.4,-75.63333333
Trachops cirrhosus,-0.366666667,-75.66666667
Trachops cirrhosus,-0.083333333,-76.35
Trachops cirrhosus,-0.053333333,-76.32222222
Trachops cirrhosus,-0.031488889,-76.32111111
Trinycteris nicefori,1.072583333,-78.7115
Trinycteris nicefori,-3.062416667,-77.94585833
Trinycteris nicefori,-0.8783333,-76.5
Trinycteris nicefori,-0.831666667,-77.4775
Trinycteris nicefori,-0.783333333,-76.43333333
Trinycteris nicefori,-0.75,-76.76666667
Trinycteris nicefori,-0.683333333,-76.4
Trinycteris nicefori,-0.683333333,-76.43333333
Trinycteris nicefori,-0.657,-76.454
Trinycteris nicefori,-0.633333333,-76.45
Trinycteris nicefori,-0.5,-75.91666667
Trinycteris nicefori,-1.241388889,-77.74333333
Uroderma bilobatum,-1.616666667,-79.25
Uroderma bilobatum,-1.433333333,-79.28333333
Uroderma bilobatum,-2.233055556,-79.13305556
Uroderma bilobatum,-3.083333333,-78.21666667
Uroderma bilobatum,-2.466666667,-78.16666667
Uroderma bilobatum,-1.771275,-78.01386111
Uroderma bilobatum,-1.075833333,-77.60916667
Uroderma bilobatum,-1.068888889,-77.62138889
Uroderma bilobatum,-0.633333333,-77.41666667
Uroderma bilobatum,-0.42,-76.07
Uroderma bilobatum,-0.133333333,-77.18333333
Uroderma bilobatum,-1.033333333,-76.18333333
Uroderma bilobatum,-0.901111111,-76.2175
Uroderma bilobatum,-0.833333333,-76.35
Uroderma bilobatum,-0.833333333,-76.33333333
Uroderma bilobatum,-0.8,-76.4
Uroderma bilobatum,-0.783333333,-76.43333333
Uroderma bilobatum,-0.766666667,-77.3
Uroderma bilobatum,-0.75,-77.46861111
Uroderma bilobatum,-0.75,-76.76666667
Uroderma bilobatum,-0.694444444,-76.67083333
Uroderma bilobatum,-0.683333333,-76.4
Uroderma bilobatum,-0.683333333,-76.43333333
Uroderma bilobatum,-0.65,-76.45
Uroderma bilobatum,-0.64,-76.18
Uroderma bilobatum,-0.56,-75.49
Uroderma bilobatum,-0.433333333,-77.18333333
Uroderma bilobatum,-0.312222222,-77.16805556
Uroderma bilobatum,-1.702,-79.16506111
Uroderma bilobatum,-1.643,-76.07899722
Uroderma bilobatum,-1.613,-75.96599722
Uroderma bilobatum,-1.6,-75.98333333
Uroderma bilobatum,-1.5,-77.45
Uroderma bilobatum,-1.495555556,-77.82805556
Uroderma bilobatum,-1.470833333,-77.43333333
Uroderma bilobatum,-1.466666667,-78.11861111
Uroderma bilobatum,-1.454166667,-77.43333333
Uroderma bilobatum,-1.405711111,-77.99548611
Uroderma bilobatum,-1.299,-76.137
Uroderma bilobatum,-1.24,-77.69333333
Uroderma bilobatum,-0.583333333,-75.48333333
Uroderma bilobatum,-0.4,-76.63333333
Uroderma bilobatum,-0.053333333,-76.32222222
Uroderma bilobatum,0.05,-76.96666667
Uroderma bilobatum,-0.033333333,-77.11666667
Uroderma bilobatum,0.057416667,-77.08086667
Uroderma bilobatum,0.083333,-77.21
Uroderma bilobatum,0.091666667,-76.86666667
Uroderma bilobatum,0.155833333,-77.16
Uroderma bilobatum,0.3,-77.13333333
Uroderma bilobatum,-4.283333333,-78.63333333
Uroderma bilobatum,-4.166666667,-78.71666667
Uroderma bilobatum,-4.090555556,-78.9575
Uroderma convexum,-3.8,-79.56666667
Uroderma convexum,-3.7365,-79.59475
Uroderma convexum,-3.452222222,-79.96166667
Uroderma convexum,0.4,-79.45
Uroderma convexum,0.716666667,-79.68333333
Uroderma convexum,0.716666667,-78.91888889
Uroderma convexum,0.878333333,-78.79222222
Uroderma convexum,0.933333333,-79.43333333
Uroderma convexum,0.933333333,-79.05
Uroderma convexum,0.983333333,-79.65555556
Uroderma convexum,1.036666667,-78.77361111
Uroderma convexum,1.093555556,-78.70597222
Uroderma convexum,1.216666667,-79.05
Uroderma convexum,1.258611111,-78.78083333
Uroderma convexum,1.266666667,-78.81666667
Uroderma convexum,1.270277778,-78.80305556
Uroderma convexum,-2.433333333,-79.66666667
Uroderma convexum,-2.180777778,-80.03175
Uroderma convexum,-2.166666667,-80.03333333
Uroderma convexum,-2.166666667,-79.16666667
Uroderma convexum,-1.783333333,-80.63333333
Uroderma convexum,-1.366666667,-79.88333333
Uroderma convexum,-1.466666667,-79.65
Uroderma convexum,-0.5864,-79.3647
Uroderma convexum,-1.55,-80.81
Uroderma convexum,-1.088763889,-80.84558889
Uroderma convexum,0.116666667,-79.25
Uroderma magnirostrum,-0.694444444,-76.67083333
Uroderma magnirostrum,-1.1167,-76.95
Uroderma magnirostrum,-0.583333333,-75.48333333
Uroderma magnirostrum,-0.4,-76.63333333
Uroderma magnirostrum,0.016666667,-76.18333333
Vampyressa melissa,-0.646666667,-77.82361111
Vampyressa melissa,-1.466666667,-78.11861111
Vampyressa melissa,-3.98,-79.2
Vampyressa thyone,-3.061447222,-79.693725
Vampyressa thyone,-3.035208333,-79.68675
Vampyressa thyone,-2.583333333,-78.5
Vampyressa thyone,-1.433333333,-79.28333333
Vampyressa thyone,-2.566666667,-79.35
Vampyressa thyone,0.826666667,-78.31666667
Vampyressa thyone,1.001944444,-78.23638889
Vampyressa thyone,-2,-78.95
Vampyressa thyone,-0.348833333,-78.91783333
Vampyressa thyone,-3.733333333,-79.73333333
Vampyressa thyone,-3.68975,-79.59547222
Vampyressa thyone,0.333333333,-79.46666667
Vampyressa thyone,0.466666667,-79.41666667
Vampyressa thyone,0.864722222,-78.56666667
Vampyressa thyone,0.883333333,-78.83333333
Vampyressa thyone,0.9,-78.98333333
Vampyressa thyone,0.916666667,-78.98333333
Vampyressa thyone,1.093555556,-78.70597222
Vampyressa thyone,1.1,-78.98333333
Vampyressa thyone,1.114166667,-78.99361111
Vampyressa thyone,1.233333333,-78.76
Vampyressa thyone,1.346,-78.71666944
Vampyressa thyone,1.358333333,-78.71666667
Vampyressa thyone,-2.166666667,-79.1
Vampyressa thyone,-1.916666667,-79.68333333
Vampyressa thyone,0.190319444,-78.8985
Vampyressa thyone,0.2925,-78.96055556
Vampyressa thyone,0.756666667,-78.28833333
Vampyressa thyone,0.815277778,-78.38833333
Vampyressa thyone,-0.5864,-79.36666667
Vampyressa thyone,-1.614166667,-80.68472222
Vampyressa thyone,-1.6,-80.7
Vampyressa thyone,0.033333333,-79.96666667
Vampyressa thyone,-3.644123,-78.39550081
Vampyressa thyone,-3.518333333,-78.42722222
Vampyressa thyone,-3.329372222,-78.55544444
Vampyressa thyone,-3.083333333,-78.21666667
Vampyressa thyone,-3.062416667,-77.94585833
Vampyressa thyone,-2.3175,-78.27555556
Vampyressa thyone,-2.21645,-78.12645833
Vampyressa thyone,-2.065277778,-78.15638889
Vampyressa thyone,-1.874833333,-78.14141667
Vampyressa thyone,-0.890449,-77.32637162
Vampyressa thyone,-0.883333333,-77.58333333
Vampyressa thyone,-0.718333333,-77.61166667
Vampyressa thyone,-0.7,-77.11666667
Vampyressa thyone,-0.691694444,-77.72847222
Vampyressa thyone,-0.133333333,-77.18333333
Vampyressa thyone,-1.098611111,-75.64944444
Vampyressa thyone,-0.901111111,-76.2175
Vampyressa thyone,-0.833333333,-76.33333333
Vampyressa thyone,-0.8,-76.4
Vampyressa thyone,-0.789945,-76.20312543
Vampyressa thyone,-0.783333333,-77.28333333
Vampyressa thyone,-0.783333333,-76.43333333
Vampyressa thyone,-0.768611111,-77.14
Vampyressa thyone,-0.721111111,-77.42333333
Vampyressa thyone,-0.7,-77.43333333
Vampyressa thyone,-0.694444444,-76.67083333
Vampyressa thyone,-0.683333333,-76.4
Vampyressa thyone,-0.683333333,-76.43333333
Vampyressa thyone,-0.65,-76.45
Vampyressa thyone,-0.647932,-76.46047803
Vampyressa thyone,-0.633333333,-76.45
Vampyressa thyone,-0.624444444,-76.47217222
Vampyressa thyone,-0.483333333,-76.35
Vampyressa thyone,-0.433333333,-77.18333333
Vampyressa thyone,-0.312222222,-77.16805556
Vampyressa thyone,-0.183333333,-76.9
Vampyressa thyone,-1.8025,-76.78444444
Vampyressa thyone,-1.702,-79.16506111
Vampyressa thyone,-1.613,-75.96599722
Vampyressa thyone,-1.592972222,-75.97299722
Vampyressa thyone,-1.583333333,-77.75
Vampyressa thyone,-1.551388889,-78.02277778
Vampyressa thyone,-1.528941667,-78.02897222
Vampyressa thyone,-1.5,-77.45
Vampyressa thyone,-1.479241667,-77.99616667
Vampyressa thyone,-1.474444444,-77.65055556
Vampyressa thyone,-1.470833333,-77.43333333
Vampyressa thyone,-1.466666667,-78.11861111
Vampyressa thyone,-1.433333333,-78.10194444
Vampyressa thyone,-1.405713,-77.99548873
Vampyressa thyone,-1.390277778,-77.41527778
Vampyressa thyone,-1.388888889,-77.68333333
Vampyressa thyone,-1.307088,-76.07154229
Vampyressa thyone,-1.166666667,-77.16666667
Vampyressa thyone,-1.131666667,-76.94083333
Vampyressa thyone,-0.45,-78.85666667
Vampyressa thyone,-0.070277778,-78.7625
Vampyressa thyone,0.003611111,-78.68333333
Vampyressa thyone,0.065,-79.027
Vampyressa thyone,0.116666667,-78.66666667
Vampyressa thyone,0.133333333,-78.75
Vampyressa thyone,0.133333333,-78.66666667
Vampyressa thyone,0.18,-78.63
Vampyressa thyone,0.216666667,-78.76666667
Vampyressa thyone,0.218577778,-78.84266944
Vampyressa thyone,-0.333333333,-78.98333333
Vampyressa thyone,-0.316305556,-78.94919444
Vampyressa thyone,-0.3,-79.06666667
Vampyressa thyone,-0.3,-78.95
Vampyressa thyone,0.004167,-79.38667
Vampyressa thyone,-0.583333333,-75.48333333
Vampyressa thyone,-0.566666667,-75.26666667
Vampyressa thyone,-0.4,-76.63333333
Vampyressa thyone,-0.4,-75.63333333
Vampyressa thyone,0.05,-76.96666667
Vampyressa thyone,0.016666667,-76.96666667
Vampyressa thyone,0.033333333,-77.4
Vampyressa thyone,-1.381388889,-78.27444444
Vampyressa thyone,-4.283333333,-78.63333333
Vampyressa thyone,-3.9825,-78.62972222
Vampyressa thyone,-3.746735,-78.55307399
Vampyriscus bidens,-3.062416667,-77.94585833
Vampyriscus bidens,-0.7,-77.11666667
Vampyriscus bidens,-0.433333333,-77.33333333
Vampyriscus bidens,-0.901111111,-76.2175
Vampyriscus bidens,-0.900555556,-75.59944444
Vampyriscus bidens,-0.833333333,-76.33333333
Vampyriscus bidens,-0.8,-76.4
Vampyriscus bidens,-0.783333333,-77.28333333
Vampyriscus bidens,-0.783333333,-76.43333333
Vampyriscus bidens,-0.774444444,-76.20222222
Vampyriscus bidens,-0.75,-76.76666667
Vampyriscus bidens,-0.721111111,-77.42333333
Vampyriscus bidens,-0.699721,-77.43000021
Vampyriscus bidens,-0.694444444,-76.67083333
Vampyriscus bidens,-0.683333333,-76.4
Vampyriscus bidens,-0.683333333,-76.43333333
Vampyriscus bidens,-0.672428,-76.3826515
Vampyriscus bidens,-0.65,-76.45
Vampyriscus bidens,-0.633333333,-76.45
Vampyriscus bidens,-0.624444444,-76.47217222
Vampyriscus bidens,-0.476666667,-75.865
Vampyriscus bidens,-0.312222222,-77.16805556
Vampyriscus bidens,-1.8025,-76.78444444
Vampyriscus bidens,-1.702,-79.16506111
Vampyriscus bidens,-1.613,-75.96599722
Vampyriscus bidens,-1.470833333,-77.43333333
Vampyriscus bidens,-1.390277778,-77.41527778
Vampyriscus bidens,-1.366666667,-76.95
Vampyriscus bidens,-1.307088,-76.07154229
Vampyriscus bidens,-1.299,-76.137
Vampyriscus bidens,-1.166666667,-77.16666667
Vampyriscus bidens,-0.583333333,-75.48333333
Vampyriscus bidens,-0.4,-75.63333333
Vampyriscus bidens,0.033333333,-77.4
Vampyriscus bidens,0.057416667,-77.08086667
Vampyriscus bidens,-4.166666667,-78.71666667
Vampyriscus bidens,-3.9825,-78.62972222
Vampyriscus nymphaea,0.517777778,-79.34138889
Vampyriscus nymphaea,0.716666667,-78.91888889
Vampyriscus nymphaea,0.878333333,-78.79222222
Vampyriscus nymphaea,1.072583333,-78.7115
Vampyriscus nymphaea,1.201111111,-78.56166667
Vampyriscus nymphaea,1.232,-78.76602778
Vampyriscus nymphaea,1.258611111,-78.78083333
Vampyriscus nymphaea,1.266666667,-78.81666667
Vampyriscus nymphaea,1.346,-78.71666944
Vampyriscus nymphaea,0.2925,-78.96055556
Vampyriscus nymphaea,0.033333333,-79.96666667
Vampyrodes caraccioli,-2.466666667,-78.16666667
Vampyrodes caraccioli,-0.866666667,-77.83333333
Vampyrodes caraccioli,-1.033333333,-76.18333333
Vampyrodes caraccioli,-0.901111111,-76.2175
Vampyrodes caraccioli,-0.900555556,-75.59944444
Vampyrodes caraccioli,-0.866111111,-77.52972222
Vampyrodes caraccioli,-0.833333333,-76.33333333
Vampyrodes caraccioli,-0.8,-76.4
Vampyrodes caraccioli,-0.766666667,-77.3
Vampyrodes caraccioli,-0.683333333,-76.4
Vampyrodes caraccioli,-0.683333333,-76.43333333
Vampyrodes caraccioli,-0.616666667,-76.46666667
Vampyrodes caraccioli,-0.606777,-76.46623425
Vampyrodes caraccioli,-0.5,-77.31666667
Vampyrodes caraccioli,-1.592972222,-75.97299722
Vampyrodes caraccioli,-1.466666667,-78.11861111
Vampyrodes caraccioli,-1.24,-77.69333333
Vampyrodes caraccioli,-1.116666667,-76.95
Vampyrodes caraccioli,-0.4,-76.63333333
Vampyrodes caraccioli,-0.393730556,-76.62175833
Vampyrodes major,0.716666667,-78.91888889
Vampyrodes major,0.878333333,-78.79222222
Vampyrodes major,0.916666667,-78.98333333
Vampyrodes major,1.201111111,-78.56166667
Vampyrodes major,-0.216666667,-78.75
Vampyrodes major,0.046069444,-78.78477222
Vampyrodes major,0.133333333,-78.66666667
Vampyrum spectrum,-3.566666667,-80.13333333
Vampyrum spectrum,0.666666667,-78.93333333
